Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Name,Category,Description
277042,-0.668069,-1.397834,-0.476031,0.669399,-0.274144,0.155605,0.296899,2.788741,-0.238552,0.462508,-1.217538,0.154439,0.173948,0.298615,0.134214,1.378846,-1.643981,-0.083126,-0.156617,-1.843481,-0.384837,-0.205267,-0.408114,0.720848,-0.301743,1.331142,1.821506,0.518435,39.76,0,SelfWealth,Investment,
277739,-1.003626,0.524129,0.640319,0.836911,1.699425,-1.082928,-1.398998,2.618125,1.690965,-1.088390,-0.251820,-0.774824,0.615167,-0.983662,1.417780,-1.675659,2.027197,0.463832,0.322375,0.377067,-0.646318,-0.082719,0.619250,-0.541245,0.968662,-1.692339,1.385735,-0.842012,6.60,0,Translink,Travel,
277756,-1.950916,-1.811343,0.847424,2.727767,-1.380597,-0.724386,-0.830305,-0.086776,-0.126277,0.439817,-0.013352,-0.109193,0.064362,1.899119,0.863597,-0.770742,0.199580,-0.038987,-0.398064,-0.303852,0.669605,0.289215,-0.129209,-0.161381,-0.217699,-1.147845,-0.516728,0.488150,18.33,0,LJ Hooker Rentals,Rent,Tap to pay
278320,-0.577750,0.056423,-0.017565,-0.485467,-1.022482,-1.561125,-0.254434,2.512094,-0.802348,-1.453107,-0.167987,1.490238,0.273520,1.738788,0.581384,0.536056,-0.886273,0.175722,-0.441801,-0.205132,-0.432027,1.044026,-1.179942,-2.045418,1.465172,0.874513,0.957385,-0.220090,46.61,0,Guzman y Gomez,Food,Auto-renewal
280080,-2.072922,3.545275,-1.344245,0.973903,-1.600635,1.702538,0.098992,-1.397383,-0.292013,-0.363834,-1.369622,-0.227646,-0.942102,2.491406,0.947554,-0.117923,-0.299968,1.274942,-0.401284,-0.580128,0.943011,-0.107613,1.732443,-0.700084,2.282503,0.984130,0.405195,0.299607,37.01,0,Aldi,Food,Auto-renewal
280707,-0.348165,-0.838900,1.110093,-0.406656,-1.182668,-1.370679,0.806025,0.252637,0.654442,0.236374,-0.050659,1.429991,-0.180687,1.730283,-2.317614,1.760085,-0.396681,2.050584,0.973869,-1.518058,0.034071,0.460536,0.018648,-1.294501,-1.837477,0.020850,-0.312958,0.638669,131.01,0,Hoyts,Entertainment,Recurring subscription
281007,-0.617109,1.367294,0.942169,-0.748387,-1.607391,0.257411,-1.859963,0.184125,0.330496,-0.059066,-1.013113,1.563028,-1.535329,-0.222552,0.495785,-0.151919,0.165827,0.841237,-0.485946,-0.270631,-0.406944,0.662710,-1.968135,-0.709885,0.130711,-1.482775,-0.428469,-0.099967,5.63,0,Aldi,Food,Membership fee
281385,0.642192,-0.059723,-1.155623,0.680066,0.951289,-2.119933,0.123610,-1.509360,1.291204,0.316881,-0.816918,-0.450636,-0.805962,0.224462,0.098970,0.631049,0.202142,-0.544322,-1.568906,-1.215579,-0.431781,0.853169,-0.447850,1.295864,-0.475317,-1.555690,0.310461,-0.756869,10.39,0,Starbucks,Food,
281464,-0.200880,-0.744086,-0.317272,1.153182,-0.781036,-0.000873,-1.748087,-0.591325,-1.245129,-0.063297,2.107141,0.462769,-0.319149,-0.664537,0.273495,0.786086,1.513744,-1.189359,0.288554,0.695738,0.083301,-0.610905,0.115311,0.014226,-0.160243,1.234996,0.044997,-0.130243,42.97,0,Event Cinemas,Entertainment,
283564,1.437499,0.879208,0.631679,0.555906,-0.905004,-0.983304,0.137107,-0.478277,-1.697415,-0.203792,-0.374303,1.882143,-1.218146,-0.105302,0.002146,1.298941,-0.261494,-1.842512,-1.770949,1.235339,0.473404,0.898482,0.179129,0.361660,-0.813226,0.210661,0.170888,-0.093315,9.25,0,Event Cinemas,Entertainment,
284095,0.958867,1.016317,0.226781,-2.953023,0.201949,0.834976,-0.996089,2.998610,1.860722,-1.313654,-0.062980,-7.154094,-0.656298,6.261888,1.215141,0.696734,3.771925,0.070599,-0.995887,-0.218039,2.678801,3.017488,-1.090583,0.883930,-0.366491,0.566283,-0.740177,0.404097,305.71,1,International Trader,Other,
284660,0.381789,0.952121,-0.461753,0.052308,0.109832,-0.940741,0.255780,0.302456,1.626954,-2.025823,1.287983,-1.286595,-1.901820,0.108511,1.398820,0.621015,1.292768,-0.344618,-0.956158,-0.409402,1.812903,-0.080712,-0.417078,0.719208,1.083323,-0.334906,0.979499,-0.913996,5.88,0,Sydney Trains,Travel,
285732,-0.707245,-1.829975,0.584873,-0.494532,0.419841,0.235736,-1.320742,-1.992856,1.214617,0.057515,1.017958,-0.971908,0.097068,1.687682,0.261349,-0.148817,-1.175843,1.162698,-0.016513,1.325446,-0.664248,-0.691127,0.305299,-0.166026,-0.378654,-0.738685,1.284328,0.725268,55.22,0,AGL Energy,Utilities,
285737,-0.261711,-0.468503,-0.763527,-1.659528,0.536842,0.336533,0.123625,-0.208158,-1.009073,-1.017460,2.812812,-0.451493,-1.003592,-0.765579,-0.167950,-0.750254,0.559510,2.129849,-0.355643,1.395942,0.947597,0.282150,0.948182,0.072662,1.044626,-0.796576,-1.358406,0.222487,48.36,0,Translink,Travel,POS terminal
285745,-2.007299,-0.503275,0.997911,0.338221,-0.960322,0.963207,0.989846,0.603878,1.168266,-0.712070,0.019438,-0.795732,1.751162,-0.294561,0.481444,-0.403146,-1.099029,-0.378612,-0.263030,-0.285899,0.612128,-0.755593,-0.921624,2.014266,2.074369,-0.151750,0.382173,0.605908,31.20,0,Grill'd,Food,Online purchase
286929,0.027144,-0.112079,-0.498720,1.220455,-1.574844,-0.777739,0.562517,-0.270597,0.817430,-0.666933,0.526296,-0.092041,-0.449645,-1.859923,0.326963,0.179263,-0.446306,-1.090522,0.029886,-0.901408,0.712153,-1.286855,0.239818,0.174176,-1.953369,-1.188668,-0.712271,0.381460,94.21,0,Virgin Australia,Travel,
287124,0.801617,-1.548699,0.040041,-0.041623,0.694526,0.755071,0.569599,-0.998626,-0.627504,-0.119255,0.653772,-0.519368,0.694195,0.201041,0.598773,1.383632,0.246955,0.650305,-1.183825,0.014216,1.378299,0.390732,-1.043233,-0.236747,-1.282846,-0.173256,-0.065683,0.136567,17.77,0,AGL Energy,Utilities,Tap to pay
288028,-0.591767,1.951507,1.928422,0.675517,0.198769,0.167045,-0.409391,-1.167418,-0.612089,-1.171161,0.152987,0.835754,-1.333366,0.316467,-0.951998,-0.635741,0.977539,-0.763325,-0.413848,-0.864126,-0.159059,-0.650471,0.627742,1.377016,0.109652,-0.134395,-1.149986,0.586332,12.85,0,Aldi,Food,
288176,-0.396068,0.641456,-0.740312,-0.428419,0.053939,0.595879,1.211884,0.257422,-1.719149,0.259529,-0.549943,0.923391,-0.288361,1.561392,0.173733,0.914265,1.287046,-0.950747,-0.611915,-0.649981,-1.312038,-1.614017,0.465240,-1.959573,-0.516523,-0.795559,0.114348,-2.248354,17.21,0,Big W,Other,
288455,-1.118947,-0.057767,-1.280841,1.467916,0.520870,0.522930,-0.012575,-0.116148,-1.721488,0.287309,-0.710342,-0.270323,0.031950,-1.487471,0.928331,-0.319747,-1.018932,-0.965503,-1.956491,-1.125750,1.360800,-1.693798,0.565261,-0.153811,-0.559157,1.453270,-0.474072,0.908710,104.35,0,Coles,Food,
288488,0.802983,0.371426,-0.084046,-0.142338,1.313939,0.925447,-0.326437,0.846430,-0.243596,0.103996,0.111198,-1.755209,-0.778706,-0.211064,-0.076357,0.549655,-0.556814,-0.313187,-0.122610,0.177266,1.866434,0.117338,1.136022,-1.641450,0.398210,1.633367,-0.205012,-1.385288,299.43,0,Sydney Water,Utilities,Recurring subscription
288634,-0.133531,0.795882,-0.444094,1.803509,-0.221600,-0.241673,1.427795,0.421475,-0.614639,-0.791367,-1.110766,-0.041182,-1.331957,0.948343,-1.172985,2.612922,0.566601,-1.190692,0.335737,2.379763,0.357709,-0.153643,0.265934,0.276117,1.009438,-1.108540,-0.886985,-1.576843,143.10,0,Kmart,Other,Membership fee
288690,1.230512,0.115310,1.457395,-0.135143,-0.602796,1.816835,0.015155,-1.616623,0.854417,-0.235684,0.047058,-0.268957,0.152000,0.272139,-1.006511,0.223043,1.050796,-0.722927,-0.384622,-0.487066,0.135869,0.148468,0.858235,-1.708398,-0.187353,1.762791,1.390906,-1.386279,54.20,0,McDonald's,Food,Auto-renewal
288716,-0.808146,-1.221177,-0.424582,-0.563156,0.883336,-0.524111,0.508985,0.653253,-0.356615,-0.258876,0.644930,0.722019,-1.555523,-1.014734,-0.146936,-0.902801,-0.751030,2.309053,0.163882,-0.534160,-0.311331,0.405634,-0.893398,-0.115082,-0.055805,0.894868,-0.230941,-1.987612,48.67,0,eBay AU,Other,Online purchase
288904,-0.443283,1.771887,1.666865,-1.450944,1.784226,0.017331,-0.598016,1.520117,1.355397,1.151486,1.041194,1.712263,1.331331,-0.638275,-0.876490,0.343821,0.099219,1.633867,0.561815,-1.916215,-1.512523,-2.656420,-0.737040,0.627841,0.223746,0.562749,0.163981,1.463905,13.78,0,Big W,Other,
289690,-0.900372,0.116434,-0.783356,0.911071,0.208452,0.309814,-0.916123,0.843536,0.892183,0.085009,-0.065717,0.227439,0.995731,0.047176,0.350952,0.743321,-1.658225,-0.047336,1.494609,0.312303,0.069741,0.399787,-0.016337,1.080690,-0.325902,-1.372420,-0.221003,-1.363410,24.74,0,Qantas,Travel,
289767,0.837589,-0.412111,-1.338551,0.444962,0.313284,1.511873,0.596991,-0.111222,0.188466,1.057722,-0.797628,-1.620290,1.454199,-0.346218,0.774131,0.257145,0.007489,0.497726,-0.603316,1.430572,-0.469427,0.847696,-0.083104,1.142220,-1.302296,-0.715159,0.225309,0.332468,17.38,0,eBay AU,Other,
290000,-0.491607,0.121509,-1.078995,-0.192188,-1.713129,-0.668116,0.642241,-1.650469,0.462914,0.766987,-0.291501,0.519740,-0.640400,0.256550,-0.726804,-2.216744,-0.689379,-0.110381,-0.243771,-0.914321,0.440068,0.863699,1.316739,0.071776,-0.544468,1.198513,0.797590,1.880535,5.23,0,eBay AU,Other,
290013,-1.549743,-0.599314,-0.687751,0.338417,0.206860,0.908935,0.754297,1.044726,0.060657,0.901069,0.105164,1.154232,-1.228880,-1.778092,-0.718181,0.154101,0.503144,-0.181506,0.451144,-0.081011,0.383780,-0.428797,0.454810,-0.171108,-0.266256,0.771218,-0.374583,-1.378354,42.35,0,Amazon AU,Other,
290045,-0.895732,0.459466,-0.999461,0.485070,-0.640193,-1.510081,0.203388,-0.517311,-0.812667,-0.101240,-1.454740,-0.652048,1.547500,0.220154,-0.672018,0.122263,-0.095473,0.354537,-0.646708,0.135287,0.346470,0.219730,-0.029805,-2.545983,0.186154,-0.595299,2.520466,1.012869,37.08,0,GlobalSoft Ltd,Salary,
290122,1.995934,-0.339729,1.036410,-2.857938,-0.912123,1.015464,1.506477,1.464388,0.375178,0.570129,-0.632795,0.440916,0.282995,0.078181,1.848451,-0.275694,-1.768044,-0.254925,1.501211,-0.324675,1.143472,0.415184,-1.340332,1.826376,0.379592,0.733693,-0.512276,-0.314644,32.72,0,IGA,Food,
290316,1.436913,0.988478,0.433013,0.741379,-0.796812,0.575809,-0.163631,-1.330519,1.549607,-0.456514,-1.609187,-1.414728,-1.178109,1.339838,-1.945910,-0.866833,-0.384232,-0.655155,-0.722683,-2.067335,1.173807,-0.756486,-2.241875,-1.130951,1.171931,1.095035,-0.495828,0.746832,7.39,0,KFC,Food,
290494,1.248321,1.000369,0.862964,-0.434969,-1.226994,-0.446663,0.478058,-0.194487,1.500445,1.048061,-0.571916,-0.463613,0.504180,1.443833,-0.241683,-2.912691,-1.641358,-1.681323,0.612702,-0.214692,-0.244005,0.982632,0.324161,-0.578843,1.331915,-0.255513,-0.233492,2.828970,143.01,0,Translink,Travel,Card present
290631,-0.931065,0.290437,0.358851,0.505049,1.176709,-1.371262,-0.180363,-0.558398,-0.077259,0.481145,0.771251,1.469560,0.298020,1.167591,-0.046347,-0.279649,-0.823564,0.703369,1.730773,1.057999,1.809684,0.663542,-0.785762,0.679417,-0.081586,2.473855,-0.291291,-2.748219,30.00,0,Steam,Entertainment,
291023,-0.820220,-0.324187,-0.924083,-1.004020,0.335986,-0.287891,0.406118,-1.440541,2.456409,1.585222,-0.695697,0.114666,-1.765303,1.769077,-0.893592,0.981028,-1.707020,0.734766,-0.938439,0.373884,0.204819,-1.469530,-0.625284,0.459246,-3.098515,-0.463368,-0.143196,0.483107,47.15,0,Hoyts,Entertainment,Direct debit
291094,-0.213965,-1.134566,0.227697,0.181056,0.370318,-0.010477,1.206911,-0.825317,1.068266,0.451108,0.061108,0.915701,0.290284,1.717239,-0.320681,0.572157,-0.994714,0.500657,1.380812,-1.357522,1.263915,-0.088908,-0.037359,-0.686474,0.655586,0.031408,-0.549484,-1.106559,1021.38,1,Allianz,Insurance,
291277,-1.110022,-1.139420,0.573904,0.839730,-0.517185,0.954722,0.173737,0.030233,-2.621680,-0.781468,-1.568923,-1.884061,-0.698589,-1.212049,-0.648274,1.259182,-0.592851,-0.543639,0.893867,-1.552891,-1.272208,-0.427019,0.168061,0.757637,1.452952,-2.057009,-0.450533,2.222200,88.57,0,Aldi,Food,
291292,-0.089181,-0.070336,1.384626,-0.672400,1.330443,-0.691662,-2.060581,-0.119784,0.823412,0.321691,-1.270580,-2.422369,0.299536,0.324437,-1.874458,-0.013712,0.573632,-0.159554,1.503282,-0.390597,2.161585,-0.618695,0.369011,-0.141340,-0.992678,0.962685,-0.616452,-0.971065,19.79,0,Bunnings,Other,Online purchase
291310,0.714219,4.133413,1.192854,0.395150,0.808235,-0.961296,-0.982103,1.315284,-0.503752,0.495458,1.770990,0.162124,-0.836010,0.515821,0.462678,-0.302277,-0.114410,0.834615,0.613707,-0.722370,0.231204,0.335931,-0.762161,0.552414,0.103229,-1.572054,-0.199788,-1.385998,5.74,0,Woolworths,Food,POS terminal
291386,0.864826,1.153863,1.159991,-0.441673,0.228405,0.970140,1.551253,1.082659,-0.226021,-1.829779,-0.532717,-0.075408,-0.377864,0.959749,-0.809170,-0.945384,0.736341,-0.186152,-0.573603,0.266755,-0.972406,2.737851,-1.535823,0.324875,-0.308080,0.451959,0.092284,-0.431589,74.78,0,Big W,Other,
291553,-1.819236,0.719260,0.791652,1.120123,1.002042,0.212817,-0.767190,0.609522,0.431244,0.492768,1.094441,2.072576,0.717760,-1.315590,-1.365590,-0.074422,0.706374,0.319993,-0.873842,0.470184,-0.020288,-1.848430,-0.417503,2.072485,-0.154306,-0.203105,-1.956585,-0.605561,45.67,0,PlayStation Network,Entertainment,
291577,-0.754206,-0.472269,-0.270646,-0.110033,-0.310595,0.114459,-2.107043,-0.960551,-0.576934,1.669626,1.133766,-2.184924,0.218209,-1.342545,-0.536566,1.111782,0.585579,-1.067065,0.612503,-1.025002,1.307863,-1.858006,-1.048990,-0.494749,0.774696,-0.798928,0.312855,-0.307935,34.09,0,Aldi,Food,Online purchase
291628,-0.585493,-1.421416,-1.149827,-0.154305,-0.037014,1.218532,0.491138,0.343063,2.048476,-0.961227,0.786643,-0.781313,0.369469,-1.613784,1.149902,0.712412,1.299992,-0.139871,1.379013,1.270156,-0.232634,-1.535283,-0.111309,0.372982,0.602322,-0.281110,-0.499152,-1.496746,3.65,0,KFC,Food,Direct debit
291869,2.050201,-0.069083,1.326401,-0.395824,1.244664,-1.028766,-1.652927,0.037904,0.119367,0.650713,0.106779,-1.550058,1.058955,0.032242,1.992507,0.332423,0.883266,0.133230,-0.441477,0.501417,-0.499303,0.121695,1.544055,-0.352173,0.170300,1.483362,0.275323,-0.258745,29.23,0,Origin Energy,Utilities,Direct debit
292139,-0.946440,0.369789,1.356602,0.128196,-0.169725,-2.127577,-0.634267,-0.495566,0.956887,-1.065726,0.928822,1.320103,0.579947,0.548902,0.742977,-0.334521,-0.955869,0.031427,-0.792394,0.445768,-0.156329,0.827946,-1.060459,-0.758992,0.549017,-0.814647,0.103307,-0.786029,54.15,0,Aldi,Food,
292694,0.347821,-1.339938,0.529798,0.668062,-0.784432,0.089720,-1.187513,1.657658,-1.018769,-0.220410,-0.017308,0.223042,-0.262679,-0.256640,-0.212242,-1.387325,-0.283021,0.991561,1.248370,-0.581560,-0.857115,0.883905,-0.959158,0.529541,-1.804632,-0.819713,1.091675,0.140190,99.51,0,Starbucks,Food,
292924,-1.581996,-0.997631,0.220403,-0.004964,0.983367,-0.484440,0.234245,0.998840,0.090684,0.101206,0.460780,0.048368,-0.189016,1.719234,-0.367168,0.219684,-1.465933,-0.640488,-0.155135,0.928765,-0.476977,0.938867,-0.338286,0.556588,-0.170890,0.084431,0.664012,-0.338470,9.58,0,Booking.com,Travel,Recurring subscription
293129,1.054438,0.823912,1.857700,-0.637871,0.093114,0.791825,0.686141,-0.783173,-0.306258,0.689517,-0.433184,-0.053219,-1.082580,-0.278348,-0.395656,-0.570763,-0.282149,1.145837,-0.307376,-2.092702,0.956783,-1.171321,-0.604524,-1.361279,0.152805,-0.244626,-0.396495,-0.516794,25.05,0,Starbucks,Food,
293682,-1.295656,-0.140383,0.861463,0.500091,0.897004,-0.321359,0.113407,-0.241984,-1.770804,1.201118,0.768953,0.487894,-0.765637,0.812030,0.452455,-0.671844,-2.771981,0.584863,2.143201,-0.441376,0.172531,-0.196568,0.123585,1.851549,1.752687,-1.948006,1.032780,0.725294,40.92,0,Kmart,Other,
293761,0.543982,0.940004,-1.069932,1.068516,0.035499,0.223286,0.511084,1.593838,1.436948,0.601093,-1.446707,-0.027205,1.172169,-1.396323,-1.499878,0.553188,-0.293084,-1.251177,-1.568751,-0.216449,1.344526,0.681931,0.762195,-0.022111,1.107657,0.230388,-0.409339,-1.954743,10.66,0,Grill'd,Food,
294235,0.194452,0.675776,-0.019601,2.414691,-1.184825,-0.774979,0.774766,0.498467,-1.420831,-0.855230,-0.185982,-0.301418,-0.351476,0.356637,-1.066110,1.265667,0.131540,-1.587581,-0.987660,0.157916,-0.879389,1.281786,-0.959634,0.068314,0.627343,0.192049,-2.259137,1.910095,1093.66,0,Guzman y Gomez,Food,Membership fee
294284,0.065716,0.826419,1.354461,-0.362597,-0.185400,0.363504,-0.619961,0.895267,0.043846,0.676900,-1.296353,0.224715,-1.117170,-1.238051,0.480834,0.155223,0.777701,-0.058622,0.599994,-1.163695,-0.439143,-0.492100,-0.259693,-0.309440,-0.505225,-0.102357,0.534519,-0.924056,16.95,0,Qantas,Travel,Card present
294317,-0.380717,1.470389,-0.733977,-0.409783,0.005760,0.632429,-0.095946,0.313046,-0.443519,1.863614,1.091952,-0.298281,0.201400,0.460075,0.253302,0.018446,0.285817,1.575834,0.701775,0.332218,-0.376485,-1.430961,2.035052,-0.585547,0.715977,-0.750807,-0.105675,-0.033988,17.67,0,Origin Energy,Utilities,
294528,-0.440966,0.245627,-0.100345,0.945162,-0.233477,1.125958,0.415743,-0.440776,0.263414,-1.072792,-0.060753,0.299214,0.065266,-1.087893,0.036414,0.396035,-1.550353,-0.779251,0.090581,1.165006,-0.914548,-0.327361,1.640889,0.218791,-0.154479,-0.658374,-1.134244,0.350739,34.68,0,eBay AU,Other,
294559,-0.926814,-1.508290,1.472012,0.391940,-1.125158,0.191268,-0.973599,-1.698012,1.120784,0.102939,-0.466104,2.081402,0.098717,0.478844,-0.818530,0.128287,-0.494487,0.064468,0.086173,-0.377939,0.702513,-1.247408,1.024058,0.522662,1.248889,0.338905,-0.091054,0.737118,19.95,0,Grill'd,Food,
294608,-0.018911,0.752480,2.296736,0.336834,-0.307368,-0.025471,1.797359,1.599114,-0.367340,0.298015,1.300540,-1.513871,1.515501,2.319003,-1.937764,1.018552,0.792562,-1.727734,-1.021802,0.200652,0.053170,0.319313,-0.299116,-1.816445,1.159548,0.505587,0.040134,1.160591,4.75,0,Hungry Jack's,Food,Membership fee
294669,-0.438683,-0.690908,-0.651866,0.267639,0.933940,-1.094498,1.381664,-1.147759,1.199951,-0.306176,-0.361498,0.514251,0.869703,2.310311,0.813457,1.107653,0.987561,0.011687,0.840780,0.170612,-1.149299,2.219454,0.050413,-0.483555,-0.538787,-1.282319,-0.264295,1.839037,46.77,0,Aldi,Food,
294694,0.799853,1.857253,-0.421109,-0.191674,-0.651197,-0.000166,-0.610321,0.267068,-0.630780,0.697080,1.625417,-0.644379,0.836862,0.321929,-0.575375,2.064458,0.686953,1.731173,-1.096941,0.452833,0.526792,1.355883,-0.569499,0.350489,1.014936,0.716051,-0.232005,-0.663940,20.61,0,AGL Energy,Utilities,Direct debit
294838,0.583431,-1.644493,-0.474011,0.952697,0.230842,0.962214,-0.123511,0.464063,-0.435041,0.975129,-0.959143,-0.138923,-0.124973,0.831229,0.317946,0.861163,0.756112,0.680198,-0.258208,-0.775616,1.087953,-0.698688,0.067104,-0.127565,-0.112322,-0.202017,0.072959,0.006963,2.02,0,Aldi,Food,In-store payment
295331,-0.109201,0.617336,-0.856585,0.202502,-0.638677,0.719819,0.060267,-0.616822,1.772619,1.077007,-1.049705,0.299500,-1.361713,1.659531,1.222962,0.585916,-0.296188,-0.062818,0.269647,0.638993,-0.752306,-1.030881,0.834052,0.228524,-1.369818,1.144820,0.197855,0.202029,17.04,0,Allianz,Insurance,
295335,-1.187471,-1.015362,-2.180408,-0.984213,-0.143014,-1.386763,0.609672,-0.559348,-0.314461,-0.669805,0.110696,0.397144,-0.699877,-0.532316,2.038958,1.213498,-1.634095,0.651415,1.315079,0.699841,-0.213022,1.918755,0.007288,-0.023579,0.709829,-0.958902,-2.559259,0.966742,3.46,0,KFC,Food,
295338,-0.140072,-0.824775,0.568877,-0.603182,0.781279,-2.230811,0.188318,0.583391,1.009234,-0.863781,0.425215,-0.610959,-1.475437,1.185307,-0.619101,-0.659223,0.354477,-1.528981,-1.540918,-0.151188,1.610546,0.489201,0.874309,0.256101,-0.478208,-0.413901,1.519849,0.597780,5.50,0,Steam,Entertainment,
295473,0.744414,0.720054,-1.608465,-0.527051,1.057623,-0.876865,0.016140,1.000846,-0.458604,0.655445,-0.874805,1.240343,-0.313450,0.348955,0.738732,2.027965,0.466684,0.329794,-0.851101,-0.198958,-1.194271,-0.144467,-1.224445,-0.361335,-2.223237,0.320362,1.796813,0.560244,56.51,0,Domino's Pizza,Food,
295662,0.077369,-0.776050,-0.533922,-0.254029,-0.415122,1.857721,0.440747,0.810556,-0.811921,0.556518,-0.922717,0.745129,-1.256468,0.234955,1.496234,-0.267643,-0.416129,0.999664,2.370374,-1.149945,-0.101795,0.256774,0.070637,0.274840,-0.354012,-1.129123,1.473457,1.073308,7.20,0,Virgin Australia,Travel,POS terminal
296007,0.430281,-1.129447,0.163504,0.288980,0.810843,0.763470,-1.316731,0.563568,0.086820,-1.078482,0.320737,0.359920,0.037269,1.632001,0.495694,-0.708486,-0.291195,1.270238,1.919956,-1.035206,-0.190912,0.081668,-0.894815,-0.388903,0.758084,-1.205714,-1.956984,-0.588491,22.21,0,Bupa,Insurance,POS terminal
296120,-1.437666,-0.170870,-0.268827,-1.000983,-0.179776,-0.869835,-0.161120,0.463377,-0.251205,-0.713375,-0.217906,0.606961,0.644758,-0.714717,-0.928522,1.038120,-0.890817,-0.077320,0.364369,-1.173425,-0.490557,0.328292,1.399453,-1.438895,-0.001975,-0.577506,-0.500755,1.682236,79.32,0,Airbnb,Travel,Card present
296629,-0.666831,-1.563851,-0.333025,-1.274975,1.519593,-0.455619,-0.207752,-0.008998,-0.342895,-0.665012,-0.310869,-2.251660,0.923729,0.558704,1.565766,1.446152,0.330975,1.808445,0.468027,-1.347068,0.618506,-0.029050,-0.224060,1.075010,1.595270,0.413316,1.727082,1.220394,32.75,0,Shell,Travel,
297188,-1.888759,0.303053,-0.426479,0.377226,0.141032,-0.000008,-0.745185,1.882257,-0.619338,-0.262837,0.646720,0.080555,0.345548,-1.235545,1.508714,0.234305,0.181930,1.605434,-0.996413,1.498097,0.887114,0.414566,-0.194476,-1.533202,0.276857,-1.232379,-0.161934,0.001568,0.94,0,EnergyAustralia,Utilities,Membership fee
297960,-1.045476,-0.285480,0.401619,0.105333,1.216772,-0.091069,-0.846260,0.746395,-1.475761,-0.173548,-0.262037,1.213219,1.795277,0.835662,1.290717,1.014939,0.095567,-0.847187,-2.080021,1.221982,-0.083804,-0.380703,-0.413280,-1.068726,-0.366262,-1.098882,-0.793157,-0.201118,42.78,0,Officeworks,Other,
297961,-0.521524,-0.015682,-0.386746,0.424746,-1.834899,1.194072,-1.475578,-1.226712,0.653295,-1.046335,0.031072,1.561941,-0.289952,1.181252,-0.193287,0.432140,0.335844,0.021410,1.192624,-0.399387,0.362238,-1.465129,-0.797604,-0.434357,0.235324,0.335266,0.151292,0.353614,15.17,0,Hungry Jack's,Food,
